,id,name,type,requester,owners,description,is_completed,created_at,started_at,updated_at,moved_at,completed_at,estimate,is_blocked,is_a_blocker,labels,tasks,state,epic_id,epic,project_id,project,utc_offset,SAFe Team Label
1149,16910,Support exporting a particular Product Version,feature,evelyn.pineros@britecore.com,,"
# Description
## Background
As a content analyst I would like the ability to export a particular Product Version.

## Requirements
The export command (`export_product`) provides the ability to specify a particular Product Version and successfully exports it.

## Screenshots/screencasts
None.

## Notes
None.
",,2019/05/15 15:41:16,,2019/05/15 15:47:24,2019/05/15 15:41:16,,,FALSE,TRUE,,,Unscheduled,,,102,BriteLines,-5:00:00,Lines
1150,16911,Support importing a particular Product Version,feature,evelyn.pineros@britecore.com,,"
# Description
## Background
As a content analyst I would like the ability to import a particular Product Version.

## Requirements
The import command (`import_product`) imports a particular Product Version defined in a specified Template.

## Screenshots/screencasts
None.

## Notes
None.
",,2019/05/15 15:42:11,,2019/05/15 15:47:24,2019/05/15 15:42:11,,,TRUE,FALSE,,,Unscheduled,,,102,BriteLines,-5:00:00,Lines
1151,16912,Support exporting/importing Limits w/o Calculations,feature,evelyn.pineros@britecore.com,,"
# Description
## Background
As a content analyst I would like the ability to export/import Limits w/o Calculations.

## Requirements
The Product Templates application successfully exports/imports Limits w/o Calculations.

## Screenshots/screencasts
None.

## Notes
None.

",,2019/05/15 15:42:48,,2019/05/15 15:42:48,2019/05/15 15:42:48,,,FALSE,FALSE,,,Unscheduled,,,102,BriteLines,-5:00:00,Lines
1152,16913,Entities order for child Products is lost after export/import,bug,evelyn.pineros@britecore.com,,"
# Description
## Steps to reproduce
1. Create a child Product.
2. Update Fields order in child Product.
3. Export Products hierarchy using `./manage.py export_product {root_product_name} -u`.
4. Flush DB using `./manage.py flush --noinput`.
5. Import Products hierarchy using `./manage.py import_product -t {root_product_name}`.

## Expected results
Fields order in child Product is preserved.

## Actual results
Fields order in child Product is lost.

## Screenshots/screencasts
<http://recordit.co/3jHrzqu4lr>

## Notes
We also need to take into account that there might be overridden and newly created entities.

## Environment
Not required.

Created in Slack from [this message](https://britecore.slack.com/archives/CBXSBFNN6/p1557937163333700?thread_ts=1557937001.332300&cid=CBXSBFNN6).",,2019/05/15 15:43:15,,2019/05/15 15:49:22,2019/05/15 15:43:15,,,FALSE,FALSE,,,Unscheduled,,,102,BriteLines,-5:00:00,Lines
1153,16914,Check for existing files/directories during export,feature,evelyn.pineros@britecore.com,,"
# Description
## Background
As a content analyst I would like the export command (`export_product`) to show a warning if there is a file/directory with the same name. Thus I can avoid deleting or messing up existing Templates.

## Requirements
The export command does the following:
1. Shows a warning in case there is a file/directory with the same name and aborts the execution.
2. Provides a way to force the execution in above scenario.

## Screenshots/screencasts
None.

## Notes
None.

",,2019/05/15 15:43:50,,2019/05/15 15:50:07,2019/05/15 15:43:50,,,FALSE,FALSE,,,Unscheduled,,,102,BriteLines,-5:00:00,Lines
1154,16926,Review document for communicating to clients that BriteAuth will be enabled,feature,delisson@britecore.com,,"## Problem
We need a document for sending clients when they are ready to be released with BriteAuth",,2019/05/15 17:10:51,,2019/05/15 17:10:51,2019/05/15 17:10:51,,,FALSE,FALSE,,,Unscheduled,14241,Enable BriteAuth on all clients running on Master that do not currently use custom login pages,178,BriteAuth,-5:00:00,Auth
1155,16940,Improve AccessPolicy.title validation,bug,cristiano@britecore.com,,"## Overview

A comment during a code review raised a question about the default value for a title in an AccessPolicy database model object. Ideally, empty values should be disallowed. 

## Success Condition

Add validation to AccessPolicy.title to prevent it from being shorter than 6 characters.

This is the comment that triggered this story: https://github.com/IntuitiveWebSolutions/BriteAccess/pull/317#discussion_r284409611",,2019/05/15 19:41:51,,2019/05/15 19:44:42,2019/05/15 19:41:51,,,FALSE,FALSE,,,Unscheduled,12701,BriteAccess:  Polished API,10891,BriteAccess,-5:00:00,Access
1156,16941,Improve AccessPolicy.version validation,bug,cristiano@britecore.com,,"## Overview

A comment during a code review raised a question about the default value for version in an AccessPolicy database model object. Ideally, empty values should be disallowed. 

## Success Condition

Add validation to AccessPolicy.version to prevent it from being shorter than 5 characters (the equivalent of `0.0.0`).

The default value to that field should be `""0.0.0""`

In the future we shall establish a versioning mechanism for policies syntaxes, then that field validation may be revisited. 

This is the comment that triggered this story: https://github.com/IntuitiveWebSolutions/BriteAccess/pull/317#discussion_r284409611",,2019/05/15 19:44:13,,2019/05/15 19:44:20,2019/05/15 19:44:13,,,FALSE,FALSE,,,Unscheduled,12701,BriteAccess:  Polished API,10891,BriteAccess,-5:00:00,Access
1157,16942,Review Test Cases Organization,feature,cristiano@britecore.com,,"## Overview

The test suite has been recently restructured, and existing test cases were ported into a new format. Some test cases needed to be reimplemented, but not all. Some were properly renamed but not all. Some have had coverage reviewed, but not all.

## Success Conditions

- review test case names
- review test cases coverage",,2019/05/15 20:08:08,,2019/05/15 20:08:08,2019/05/15 20:08:08,,,FALSE,FALSE,,,Unscheduled,12701,BriteAccess:  Polished API,10891,BriteAccess,-5:00:00,Access
1158,16965,VINMASTER Physical Damage Update 19-02,feature,amy@britecore.com,,"**Business Goal**
ISO VINMASTER sent an update for VINMASTER.

From the cover letter:
This update is complete for model years 2013 through 2020, containing information from ISO Circular SY-AA-2019-005 dated May 14, 2019. This circular contains information for those 2016-2020 vehicles contained in Manual Updates SY-MU-2016-
RU-020, SY-MU-2017-RU-018, SY-MU-2018-RU-015 and SY-MU-2019-RU-007, and SY-MU-2020-RU-001 respectively.

Please be aware that when ISO releases an update to VINMASTER ® Physical Damage, it supersedes all prior versions of the product. CD-ROM and FTP subscribers will receive a new version complete for all Model Years. This update contains additions/revisions for model years 2013-2020.  Also contained in this update are the new Interim Supplement files for model years 2020 and 2021.

The files can be found attached below.

**User Story**
As a Carrier, I want VINMASTER updated with this latest circular.",,2019/05/16 7:56:24,,2019/05/16 7:56:24,2019/05/16 7:56:24,,,FALSE,FALSE,"Lines
Client_Augusta",,Unscheduled,103,ISO - VINMASTER,6260,Partner Integrations,-5:00:00,Platform
1159,16983,Due Diligence - Library Versions,chore,cristiano@britecore.com,fabio.luz@britecore.com,"## Overview

Chris Reynolds is building a team-wide vision on third-party libraries along with versions. We need to update his spreadsheet.

## Success Conditions

Update Chris' spreadsheet properly with BriteNotes dependencies:

https://docs.google.com/spreadsheets/d/1iViZbGr9dif_OOgyd2dTYMopgx4BHZnMei-R2xF8Aro/edit#gid=1722638463",,2019/05/16 9:25:44,,2019/05/16 9:25:44,2019/05/16 9:25:44,,,FALSE,FALSE,,,Unscheduled,,,6602,BriteNotes,-5:00:00,Notes
1160,17009,Britedocs Dev- Additional Insured Blanket- Static Form,feature,justin.block@britecore.com,,"AS A carrier I WANT an Additional Insured Blanket Form SO THAT I can inform my insured of the endorsement's details.

ACCEPTANCE CRITERIA

- When forms will be able to be uploaded into BriteDocs
- When forms will be able to be rendered into finalized PDF's
- Document lives within the following file structure (TBD)",,2019/05/16 15:01:15,,2019/05/16 15:01:15,2019/05/16 15:01:15,,,FALSE,FALSE,"Client_WCF
WCF_Docs",,Unscheduled,13214,BriteDocs - WCF - Forms,7105,BriteDocs - Document Conversion,-5:00:00,Docs
1161,17011,Britedocs Dev- Airbag Replacement- Static Form,feature,justin.block@britecore.com,,"AS A carrier I WANT an Airbag Replacement Form SO THAT I can inform my insured of the endorsement's details.

ACCEPTANCE CRITERIA

- When forms will be able to be uploaded into BriteDocs
- When forms will be able to be rendered into finalized PDF's
- Document lives within the following file structure (TBD)",,2019/05/16 15:27:50,,2019/05/16 15:27:50,2019/05/16 15:27:50,,,FALSE,FALSE,"Client_WCF
WCF_Docs",,Unscheduled,13214,BriteDocs - WCF - Forms,7105,BriteDocs - Document Conversion,-5:00:00,Docs
1162,17013,Britedocs Dev- Commercial Auto Towing and Labor Endorsement- Static Form,feature,justin.block@britecore.com,,"AS A carrier I WANT a Commercial Auto Towing and Labor Endorsement Form SO THAT I can inform my insured of the endorsement's details.

ACCEPTANCE CRITERIA

- When forms will be able to be uploaded into BriteDocs
- When forms will be able to be rendered into finalized PDF's
- Document lives within the following file structure (TBD)",,2019/05/16 15:30:18,,2019/05/16 15:30:18,2019/05/16 15:30:18,,,FALSE,FALSE,"Client_WCF
WCF_Docs",,Unscheduled,13214,BriteDocs - WCF - Forms,7105,BriteDocs - Document Conversion,-5:00:00,Docs
1163,17015,Britedocs Dev- Commercial Auto Hired Physical Damage Limited Coverage- Static Form,feature,justin.block@britecore.com,,"AS A carrier I WANT a Commercial Auto Hired Physical Damage Limited Coverage Form SO THAT I can inform my insured of the coverage's details.

ACCEPTANCE CRITERIA

- When forms will be able to be uploaded into BriteDocs
- When forms will be able to be rendered into finalized PDF's
- Document lives within the following file structure (TBD)",,2019/05/16 15:33:04,,2019/05/16 15:33:04,2019/05/16 15:33:04,,,FALSE,FALSE,"Client_WCF
WCF_Docs",,Unscheduled,13214,BriteDocs - WCF - Forms,7105,BriteDocs - Document Conversion,-5:00:00,Docs
1164,17017,Britedocs Dev- Personal Property Physical Damage- Static Form,feature,justin.block@britecore.com,,"AS A carrier I WANT a Personal Property Physical Damage Form SO THAT I can inform my insured of the coverage's details.

ACCEPTANCE CRITERIA
- When forms will be able to be uploaded into BriteDocs
- When forms will be able to be rendered into finalized PDF's
- Document lives within the following file structure (TBD)",,2019/05/16 15:35:03,,2019/05/16 15:35:03,2019/05/16 15:35:03,,,FALSE,FALSE,"Client_WCF
WCF_Docs",,Unscheduled,13214,BriteDocs - WCF - Forms,7105,BriteDocs - Document Conversion,-5:00:00,Docs
1165,17019,Britedocs Dev- Replacement Cost On New Vehicles- Static Form,feature,justin.block@britecore.com,,"AS A carrier I WANT a Replacement Cost on New Vehicles Form SO THAT I can inform my insured of the endorsement's coverage details.

ACCEPTANCE CRITERIA:

- When forms will be able to be uploaded into BriteDocs
- When forms will be able to be rendered into finalized PDF's
- Document lives within the following file structure (TBD)",,2019/05/16 15:38:53,,2019/05/16 15:38:53,2019/05/16 15:38:53,,,FALSE,FALSE,"Client_WCF
WCF_Docs",,Unscheduled,13214,BriteDocs - WCF - Forms,7105,BriteDocs - Document Conversion,-5:00:00,Docs
1166,17021,Britedocs Dev- Supplementary Bail Bonds Payments Increased Limits- Static Form,feature,justin.block@britecore.com,,"AS A carrier I WANT a Supplementary Bail Bond Payments Increased Limits Form SO THAT I can inform my insured of the endorsement's coverage details.

ACCEPTANCE CRITERIA:

- When forms will be able to be uploaded into BriteDocs
- When forms will be able to be rendered into finalized PDF's
- Document lives within the following file structure (TBD)",,2019/05/16 15:40:41,,2019/05/16 15:40:41,2019/05/16 15:40:41,,,FALSE,FALSE,"Client_WCF
WCF_Docs",,Unscheduled,13214,BriteDocs - WCF - Forms,7105,BriteDocs - Document Conversion,-5:00:00,Docs
1167,17025,Britedocs Dev- Supplementary Lost Earnings Payments Increased Limits- Static Form,feature,justin.block@britecore.com,,"AS A carrier I WANT a Supplementary Lost Earnings Payments Increased Limits Form SO THAT I can inform my insured of the endorsement's coverage details.

ACCEPTANCE CRITERIA:

- When forms will be able to be uploaded into BriteDocs
- When forms will be able to be rendered into finalized PDF's
- Document lives within the following file structure (TBD)",,2019/05/16 15:42:33,,2019/05/16 15:42:33,2019/05/16 15:42:33,,,FALSE,FALSE,"Client_WCF
WCF_Docs",,Unscheduled,13214,BriteDocs - WCF - Forms,7105,BriteDocs - Document Conversion,-5:00:00,Docs
1168,17028,Britedocs Dev- Trailers Increased Load Capacity for Automatic Liability Coverage- Static Form,feature,justin.block@britecore.com,,"AS A carrier I WANT a Trailers Increased Load Capacity for Automatic Liability Coverage Form SO THAT I can inform my insured of the endorsement's coverage details.

ACCEPTANCE CRITERIA:

- When forms will be able to be uploaded into BriteDocs
- When forms will be able to be rendered into finalized PDF's
- Document lives within the following file structure (TBD)",,2019/05/16 15:46:10,,2019/05/16 15:46:10,2019/05/16 15:46:10,,,FALSE,FALSE,"Client_WCF
WCF_Docs",,Unscheduled,13214,BriteDocs - WCF - Forms,7105,BriteDocs - Document Conversion,-5:00:00,Docs
